tweet_id,date,time,name,stage,rating_numerator,rating_denominator,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
823581115634085888,01-23-2017,17:20,Crawford,None,11.0,10.0,13803,2870,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,Dingo,0.280949,False,German Shepherd,0.194044,True,Pembroke,0.120051,True
822975315408461824,01-22-2017,01:12,Albus,None,12.0,10.0,18309,3733,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would… https://t.co/NXORbtoMpr,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.233162,True
822610361945911296,01-21-2017,01:02,None,None,12.0,10.0,15653,3228,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs.… https://t.co/irJJJr0gHz,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker Spaniel,0.6644869999999999,True,Norfolk Terrier,0.075089,True,Norwich Terrier,0.0596439,True
822244816520155136,01-20-2017,00:50,None,None,11.0,10.0,37099,10694,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic Fox,0.0716476,False
821886076407029760,01-19-2017,01:04,Jimison,None,13.0,10.0,12033,2543,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,Golden Retriever,0.26623800000000003,True,Cocker Spaniel,0.223325,True,Irish Setter,0.151631,True
821765923262631936,01-18-2017,17:07,Duchess,doggo,13.0,10.0,8920,1812,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,Golden Retriever,0.980071,True,Labrador Retriever,0.00875751,True,Saluki,0.00180595,True
821149554670182400,01-17-2017,00:18,Luca,None,12.0,10.0,9243,2191,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German Shepherd,0.515933,True,Malinois,0.203651,True,Irish Setter,0.0910551,True
821044531881721856,01-16-2017,17:20,Flash,None,12.0,10.0,13441,2491,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in… https://t.co/8whqFhaex4,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old English Sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan Mastiff,0.120903,True
820314633777061888,01-14-2017,17:00,None,None,14.0,10.0,3537,614,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10… https://t.co/mtNwAQQEQ4,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon Setter,0.940724,True,Black-And-Tan Coonhound,0.0420412,True,Rottweiler,0.00941743,True
819952236453363712,01-13-2017,17:00,Oliver,None,13.0,10.0,5645,1288,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:… https://t.co/3UFtdZEa0l",https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American Staffordshire Terrier,0.925505,True,Staffordshire Bullterrier,0.0362215,True,Italian Greyhound,0.020411900000000004,True
819924195358416896,01-13-2017,15:08,None,doggo,11.0,10.0,13649,5265,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,Bathtub,0.100896,False,Shower Curtain,0.0918664,False,Tub,0.049176300000000006,False
819588359383371776,01-12-2017,16:54,Jazzy,None,13.0,10.0,10155,2142,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,True,Basenji,0.116442,True,Shetland Sheepdog,0.101681,True
819227688460238848,01-11-2017,17:01,Finn,None,12.0,10.0,24515,7292,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border Terrier,0.4824520000000001,True,German Shepherd,0.181082,True,Norwegian Elkhound,0.0652566,True
819004803107983360,01-11-2017,02:15,Bo,doggo,14.0,10.0,92045,40004,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Standard Poodle,0.351308,True,Toy Poodle,0.271929,True,Tibetan Terrier,0.0947592,True
818627210458333184,01-10-2017,01:15,Wafer,None,13.0,10.0,23571,8110,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador Retriever,0.384188,True,Beagle,0.255917,True,Grocery Store,0.0797995,False
818536468981415936,01-09-2017,19:14,Tom,None,11.0,10.0,11585,2700,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/1… https://t.co/rAtJLcwXVk,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Swing,0.999403,False,Welsh Springer Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False
818259473185828864,01-09-2017,00:53,Florence,None,12.0,10.0,11722,2488,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature Schnauzer,0.367368,True,Toy Poodle,0.112479,True,Standard Schnauzer,0.095434,True
817415592588222464,01-06-2017,17:00,Strudel,None,11.0,10.0,5967,1049,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel… https://t.co/dEyZso9D3z,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True,Black-And-Tan Coonhound,0.0973859,True,Miniature Pinscher,0.0859928,True
817171292965273600,01-06-2017,00:49,Tebow,None,13.0,10.0,9278,2195,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden Retriever,0.295483,True,Irish Setter,0.144431,True,Chesapeake Bay Retriever,0.07787899999999999,True
817120970343411712,01-05-2017,21:29,None,None,13.0,10.0,12948,2859,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True,Afghan Hound,0.229352,True,Golden Retriever,0.15713,True
817056546584727552,01-05-2017,17:13,Chloe,None,11.0,10.0,9115,1802,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.8644149999999999,True,French Bulldog,0.0974556,True,German Shepherd,0.00852587,True
816816676327063552,01-05-2017,01:20,Timber,None,12.0,10.0,10634,2217,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian Husky,0.077875,True
816336735214911488,01-03-2017,17:33,Dudley,None,11.0,10.0,9148,2134,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden Retriever,0.0119342,True
816091915477250048,01-03-2017,01:20,Comet,None,12.0,10.0,9492,2356,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True
815966073409433600,01-02-2017,17:00,None,None,13.0,10.0,23873,9272,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan Mastiff,0.506312,True,Tibetan Terrier,0.29569,True,Otterhound,0.0362507,True
815736392542261248,01-02-2017,01:48,Akumi,None,11.0,10.0,10472,2481,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border Collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True
815390420867969024,01-01-2017,02:53,None,None,13.0,10.0,11025,4159,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,Restaurant,0.279846,False,Toyshop,0.0914294,False,Paper Towel,0.0461474,False
814986499976527872,12-31-2016,00:08,Cooper,None,11.0,10.0,8137,1410,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American Staffordshire Terrier,3.42436e-05,True
814638523311648768,12-30-2016,01:05,Olivia,None,12.0,10.0,12004,2960,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden Retriever,0.650814,True,Kuvasz,0.053281,True,Cocker Spaniel,0.035439599999999995,True
814530161257443328,12-29-2016,17:54,Alf,None,12.0,10.0,9222,2028,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature Poodle,0.626913,True,Toy Poodle,0.26558200000000004,True,Soft-Coated Wheaten Terrier,0.0416142,True
813910438903693312,12-28-2016,00:52,Chubbs,doggo,11.0,10.0,9902,2055,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian Husky,0.6993550000000001,True,Eskimo Dog,0.256433,True,Norwegian Elkhound,0.0131888,True
813812741911748608,12-27-2016,18:24,Gary,None,14.0,10.0,38736,15306,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was… https://t.co/2LqNkbHRgt",https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French Bulldog,0.709146,True,Boston Bull,0.247621,True,Boxer,0.0188551,True
813800681631023104,12-27-2016,17:36,Sky,None,12.0,10.0,8887,1918,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501159,True,Siberian Husky,0.228792,True,Eskimo Dog,0.200388,True
813217897535406080,12-26-2016,03:00,Atlas,None,13.0,10.0,19899,7976,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West Highland White Terrier,0.0356671,True
813202720496779264,12-26-2016,02:00,None,doggo,11.0,10.0,9790,1963,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker Spaniel,0.701852,True,Golden Retriever,0.120345,True,Labrador Retriever,0.0363202,True
813187593374461952,12-26-2016,01:00,None,None,13.0,10.0,21133,4781,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden Retriever,0.888181,True,Labrador Retriever,0.0423119,True,Saluki,0.00970173,True
813157409116065792,12-25-2016,23:00,Layla,None,12.0,10.0,8270,2423,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese Cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True
813127251579564032,12-25-2016,21:00,None,doggo,11.0,10.0,12634,3416,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian Elkhound,0.432416,True,Whippet,0.374223,True,Siberian Husky,0.032462599999999994,True
813112105746448384,12-25-2016,20:00,Toby,None,12.0,10.0,11003,3013,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True
813096984823349248,12-25-2016,19:00,Rocky,doggo,11.0,10.0,11227,3935,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great Dane,0.128056,True,Boston Bull,0.117003,True,Kelpie,0.08696430000000001,True
813051746834595840,12-25-2016,16:00,Bauer,None,13.0,10.0,22346,8019,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Golden Retriever,0.914804,True,Labrador Retriever,0.08355,True,Kuvasz,0.000453224,True
812709060537683968,12-24-2016,17:18,Brandi,None,12.0,10.0,7060,1564,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish Setter,0.326873,True,Golden Retriever,0.18261,True,Leonberg,0.156912,True
812503143955202048,12-24-2016,03:40,None,None,13.0,10.0,6480,1332,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family… https://t.co/MCFrxiC7NZ,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,Loupe,0.546856,False,Web Site,0.345298,False,Bubble,0.0105279,False
812466873996607488,12-24-2016,01:16,Mary,None,12.0,10.0,8517,2107,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Bath Towel,0.0998035,False,Pillow,0.0923181,False,Great Dane,0.0782055,True
811627233043480576,12-21-2016,17:39,Augie,None,10.0,10.0,13633,3415,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired Fox Terrier,0.046349199999999986,True
811386762094317568,12-21-2016,01:44,Craig,None,11.0,10.0,22300,6993,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
810984652412424192,12-19-2016,23:06,Sam,None,24.0,7.0,5684,1569,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:… https://t.co/1MI8h6XjMY",https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,Golden Retriever,0.8713420000000001,True,Tibetan Mastiff,0.0367077,True,Labrador Retriever,0.025823200000000004,True
810896069567610880,12-19-2016,17:14,Hunter,None,11.0,10.0,9652,1956,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, every… https://t.co/PqJcGVZBx9",https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,Flat-Coated Retriever,0.8208040000000001,True,Labrador Retriever,0.08231820000000001,True,Curly-Coated Retriever,0.0674605,True
810284430598270976,12-18-2016,00:43,Phil,None,13.0,10.0,37801,12462,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,Malamute,0.620768,True,Eskimo Dog,0.158395,True,Tibetan Mastiff,0.028961700000000007,True
809920764300447744,12-17-2016,00:38,None,None,10.0,10.0,16527,4275,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich Terrier,0.397163,True,Toy Poodle,0.27454,True,Miniature Poodle,0.134667,True
809448704142938112,12-15-2016,17:23,None,None,12.0,10.0,7391,1605,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater Swiss Mountain Dog,0.375415,True,Cardigan,0.13431700000000002,True,English Springer,0.0736971,True
809084759137812480,12-14-2016,17:16,Wallace,None,11.0,10.0,14097,3836,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pups… https://t.co/ySn6zB6mwQ,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,Vizsla,0.911412,True,Bloodhound,0.017133900000000004,True,Labrador Retriever,0.011761,True
808838249661788160,12-14-2016,00:57,Ito,None,13.0,10.0,10782,3327,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,Miniature Pinscher,0.194867,True,Kelpie,0.160104,True
808001312164028416,12-11-2016,17:31,Cooper,None,12.0,10.0,13430,3871,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador Retriever,0.730959,True,Staffordshire Bullterrier,0.130726,True,American Staffordshire Terrier,0.028852600000000006,True
807621403335917568,12-10-2016,16:22,Ollie,None,14.0,10.0,15557,4026,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10… https://t.co/gJQnfSziJE,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,Golden Retriever,0.873233,True,Cocker Spaniel,0.0336933,True,Chow,0.0204084,True
807106840509214720,12-09-2016,06:17,Stephan,None,13.0,10.0,126832,60871,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,Toy Terrier,0.0770081,True
807010152071229440,12-08-2016,23:53,Lennon,None,12.0,10.0,13932,4192,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop tha… https://t.co/IARUfU6khr,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,Golden Retriever,0.610807,True,Irish Setter,0.213642,True,Welsh Springer Spaniel,0.0318866,True
806542213899489280,12-07-2016,16:53,Waffles,None,11.0,10.0,10913,2589,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617,True,Brittany Spaniel,0.0367389,True,Chesapeake Bay Retriever,0.00397149,True
806219024703037440,12-06-2016,19:29,incredibly,None,11.0,10.0,6865,1306,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating.… https://t.co/7Mgf5xvIAQ,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo Dog,0.0212745,True
805932879469572096,12-06-2016,00:32,Major,None,12.0,10.0,8845,2092,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talen… https://t.co/3P9dKV5Me1,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian Elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Leonberg,0.00794674,True
805826884734976000,12-05-2016,17:31,Duke,None,12.0,10.0,7032,2007,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian Husky,0.248926,True,American Staffordshire Terrier,0.0983133,True,Eskimo Dog,0.0801885,True
805520635690676224,12-04-2016,21:14,Zeke,None,13.0,10.0,6132,1801,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest re… https://t.co/WNdOIm4bXy,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643147,True,German Shepherd,0.186642,True,Border Terrier,0.109345,True
805487436403003392,12-04-2016,19:02,Sansa,None,12.0,10.0,9364,2775,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12… https://t.co/N83oNm5L9L",https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.06919860000000001,False
804738756058218496,12-02-2016,17:27,Django,None,12.0,10.0,14662,4215,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan Mastiff,0.91579,True,German Shepherd,0.0624797,True,Leonberg,0.00829749,True
803773340896923648,11-30-2016,01:31,Diogi,None,12.0,10.0,10728,3038,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature Pinscher,0.817066,True,Redbone,0.0597065,True,Irish Terrier,0.0341952,True
803638050916102144,11-29-2016,16:33,None,None,13.0,10.0,11733,4523,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador Retriever,0.372776,True,Golden Retriever,0.343666,True,Great Pyrenees,0.0672423,True
803276597545603072,11-28-2016,16:37,Winston,None,11.0,10.0,10721,2703,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,True,Chow,0.30780100000000005,True,Golden Retriever,0.0499882,True
802952499103731712,11-27-2016,19:09,Marley,None,12.0,10.0,9657,2202,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,Chow,0.944032,True,Golden Retriever,0.0172398,True,Pomeranian,0.0120848,True
802572683846291456,11-26-2016,18:00,Winnie,None,12.0,10.0,9548,2737,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,Golden Retriever,0.610171,True,Labrador Retriever,0.173252,True,Cocker Spaniel,0.163257,True
802239329049477120,11-25-2016,19:55,Loki,None,12.0,10.0,9696,2854,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 1… https://t.co/wG8NYg87Hw,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo Dog,0.482498,True,Siberian Husky,0.335774,True,Malamute,0.134589,True
801958328846974976,11-25-2016,01:18,Ronnie,None,12.0,10.0,8247,1872,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire Bullterrier,0.327887,True,American Staffordshire Terrier,0.271916,True,Labrador Retriever,0.247619,True
801538201127157760,11-23-2016,21:29,Wallace,None,12.0,10.0,8759,2249,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland Sheepdog,0.054229999999999993,True
801285448605831168,11-23-2016,04:45,None,None,10.0,10.0,6474,916,oh h*ck 10/10 https://t.co/bC69RrW559,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,Minivan,0.789376,False,Beach Wagon,0.081125,False,Convertible,0.0645338,False
801167903437357056,11-22-2016,20:58,Milo,None,13.0,10.0,26200,6518,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker Spaniel,0.74022,True,Dandie Dinmont,0.061604499999999986,True,English Setter,0.0413314,True
801115127852503040,11-22-2016,17:28,Bones,doggo,12.0,10.0,8636,2289,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's… https://t.co/A1hx5HKfQ6,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,Dalmatian,0.823356,True,English Setter,0.0946019,True,Bluetick,0.0219534,True
800751577355128832,11-21-2016,17:23,Mauve,None,12.0,10.0,11226,3040,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,Cocker Spaniel,0.771984,True,Miniature Poodle,0.07665280000000001,True,Toy Poodle,0.0396183,True
800513324630806528,11-21-2016,01:37,Chef,None,11.0,10.0,14048,3296,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True
800141422401830912,11-20-2016,00:59,Peaches,None,13.0,10.0,16369,2813,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,Golden Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador Retriever,0.0229773,True
